"Env","State","Distance","Type"
0.0829659318637274,0.776561299053973,0.187117105841464,1
0.083687374749499,0.773545373414829,0.183691071884193,1
0.0844088176352705,0.770484473058756,0.180236670061462,1
0.0851302605210421,0.767376545368579,0.176752621111769,1
0.0858517034068136,0.764219377061344,0.173237546161864,1
0.0865731462925852,0.761010576026254,0.169689955498296,1
0.0872945891783567,0.757747550435511,0.16610823565594,1
0.0880160320641283,0.754427484610362,0.162490634504399,1
0.0887374749498998,0.751047311004304,0.158835243939042,1
0.0894589178356713,0.747603677511655,0.155139979688791,1
0.0901803607214429,0.744092909111504,0.151402557630702,1
0.0909018036072144,0.740510962599327,0.147620465842774,1
0.091623246492986,0.736853372820204,0.143790931418116,1
0.0923446893787575,0.733115188368655,0.139910880787366,1
0.093066132264529,0.72929089411797,0.1359768919257,1
0.0937875751503006,0.725374317124258,0.131985136317746,1
0.0945090180360721,0.721358511325589,0.127931307861729,1
0.0952304609218437,0.717235614886758,0.123810534928655,1
0.0959519038076152,0.712996671814625,0.119617270423639,1
0.0966733466933868,0.70863140625893,0.115345152722716,1
0.0973947895791583,0.704127933194111,0.11098682745707,1
0.0981162324649298,0.699472382090591,0.106533715760218,1
0.0988376753507014,0.694648399285462,0.101975707895511,1
0.0995591182364729,0.689636477548414,0.0973007506031589,1
0.100280561122244,0.684413033310061,0.0924942792849302,1
0.101002004008016,0.678949104764433,0.087538417115108,1
0.101723446893788,0.673208461103402,0.082410812214653,1
0.102444889779559,0.66714476044993,0.077082890255338,1
0.103166332665331,0.660697096656989,0.071517117251446,1
0.103887775551102,0.653782654672808,0.0656624863809222,1
0.104609218436874,0.646283783942896,0.0594465770552623,1
0.105330661322645,0.638023220357202,0.0527603380041589,1
0.106052104208417,0.628710647495596,0.0454252788959454,1
0.106773547094188,0.617805278088797,0.0371091295404175,1
0.10749498997996,0.60403803550401,0.027032676745764,1
0.108216432865731,0.581818052159695,0.0117659315337861,1
